,schedule_date,Season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,Team,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,point_diff,spread_favorite_covered
8882,12/17/2005,2005,15,False,NE,28,0,TB,,,36,Gillette Stadium,False,36.0,16.0,61.0,,28,False
8883,12/17/2005,2005,15,False,NYG,27,17,KC,,,45.5,Giants Stadium,False,39.0,13.0,50.0,,10,False
8884,12/18/2005,2005,15,False,CHI,16,3,ATL,,,30.5,Soldier Field,False,12.0,10.0,68.0,,13,False
8885,12/18/2005,2005,15,False,DET,17,41,CIN,,,44,Ford Field,False,72.0,0.0,,indoor,-24,False
8886,12/18/2005,2005,15,False,HOU,30,19,ARI,,,43.5,Reliant Stadium,False,72.0,0.0,,indoor,11,False
8887,12/18/2005,2005,15,False,IND,17,26,SD,,,51,RCA Dome,False,72.0,0.0,,indoor,-9,False
8888,12/18/2005,2005,15,False,JAX,10,9,SF,,,39.5,EverBank Field,False,54.0,17.0,92.0,,1,False
8889,12/18/2005,2005,15,False,MIA,24,20,NYJ,,,35.5,Sun Life Stadium,False,76.0,7.0,83.0,,4,False
8890,12/18/2005,2005,15,False,MIN,3,18,PIT,,,41.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor,-15,False
8891,12/18/2005,2005,15,False,NO,10,27,CAR,,,40.5,Tiger Stadium (LSU),False,46.0,6.0,61.0,,-17,False
8892,12/18/2005,2005,15,False,OAK,7,9,CLE,,,40.5,Oakland Coliseum,False,52.0,19.0,92.0,,-2,False
8893,12/18/2005,2005,15,False,STL,16,17,PHI,,,44,Edward Jones Dome,False,72.0,0.0,,indoor,-1,False
8894,12/18/2005,2005,15,False,TEN,24,28,SEA,,,45,Nissan Stadium,False,40.0,6.0,52.0,,-4,False
8895,12/18/2005,2005,15,False,Washington Redskins,35,7,DAL,,,36,FedEx Field,False,38.0,5.0,64.0,,28,False
8896,12/19/2005,2005,15,False,BAL,48,3,GB,,,33,M&T Bank Stadium,False,33.0,11.0,61.0,,45,False
8897,12/24/2005,2005,16,False,ARI,27,21,PHI,,,39.5,University of Phoenix Stadium,False,61.0,4.0,32.0,,6,False
8898,12/24/2005,2005,16,False,CAR,20,24,DAL,,,38.5,Bank of America Stadium,False,42.0,7.0,43.0,,-4,False
8899,12/24/2005,2005,16,False,CIN,27,37,BUF,,,44,Paul Brown Stadium,False,44.0,12.0,60.0,,-10,False
8900,12/24/2005,2005,16,False,CLE,0,41,PIT,,,33,FirstEnergy Stadium,False,41.0,10.0,63.0,,-41,False
8901,12/24/2005,2005,16,False,DEN,22,3,OAK,,,42.5,Sports Authority Field at Mile High,False,38.0,14.0,39.0,,19,False
8902,12/24/2005,2005,16,False,HOU,20,38,JAX,,,38,Reliant Stadium,False,72.0,0.0,,indoor,-18,False
8903,12/24/2005,2005,16,False,KC,20,7,SD,,,49.5,Arrowhead Stadium,False,43.0,16.0,85.0,,13,False
8904,12/24/2005,2005,16,False,MIA,24,10,TEN,,,43,Sun Life Stadium,False,68.0,8.0,71.0,,14,False
8905,12/24/2005,2005,16,False,NO,12,13,DET,,,37.5,Alamo Dome,True,72.0,0.0,,indoor,-1,False
8906,12/24/2005,2005,16,False,SEA,28,13,IND,,,47,CenturyLink Field,False,55.0,8.0,88.0,,15,False
8907,12/24/2005,2005,16,False,STL,20,24,SF,,,42,Edward Jones Dome,False,72.0,0.0,,indoor,-4,False
8908,12/24/2005,2005,16,False,TB,27,24,ATL,,,37.5,Raymond James Stadium,False,55.0,6.0,69.0,,3,False
8909,12/24/2005,2005,16,False,Washington Redskins,35,20,NYG,,,38,FedEx Field,False,43.0,7.0,49.0,,15,False
8910,12/25/2005,2005,16,False,BAL,30,23,MIN,,,34,M&T Bank Stadium,False,34.0,5.0,83.0,,7,False
8911,12/25/2005,2005,16,False,GB,17,24,CHI,,,31,Lambeau Field,False,34.0,10.0,85.0,,-7,False
8912,12/26/2005,2005,16,False,NYJ,21,31,NE,,,37.5,Giants Stadium,False,49.0,13.0,87.0,,-10,False
8913,12/31/2005,2005,17,False,OAK,21,30,NYG,,,44,Oakland Coliseum,False,58.0,26.0,90.0,,-9,False
8914,12/31/2005,2005,17,False,SD,7,23,DEN,,,44,Qualcomm Stadium,False,57.0,5.0,81.0,,-16,False
8915,1/1/2006,2005,17,False,ATL,11,44,CAR,,,42,Georgia Dome,False,72.0,0.0,,indoor,-33,False
8916,1/1/2006,2005,17,False,CLE,20,16,BAL,,,37,FirstEnergy Stadium,False,36.0,10.0,78.0,,4,False
8917,1/1/2006,2005,17,False,DAL,10,20,STL,,,43,Texas Stadium,False,67.0,19.0,40.0,,-10,False
8918,1/1/2006,2005,17,False,GB,23,17,SEA,,,40.5,Lambeau Field,False,32.0,7.0,85.0,,6,False
8919,1/1/2006,2005,17,False,IND,17,13,ARI,,,43.5,RCA Dome,False,72.0,0.0,,indoor,4,False
8920,1/1/2006,2005,17,False,JAX,40,13,TEN,,,38,EverBank Field,False,69.0,7.0,78.0,,27,False
8921,1/1/2006,2005,17,False,KC,37,3,CIN,,,47,Arrowhead Stadium,False,47.0,14.0,58.0,,34,False
8922,1/1/2006,2005,17,False,MIN,34,10,CHI,,,35,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor,24,False
8923,1/1/2006,2005,17,False,NE,26,28,MIA,,,37,Gillette Stadium,False,28.0,11.0,83.0,,-2,False
8924,1/1/2006,2005,17,False,NYJ,30,26,BUF,,,37.5,Giants Stadium,False,36.0,7.0,79.0,,4,False
8925,1/1/2006,2005,17,False,PHI,20,31,Washington Redskins,,,37,Lincoln Financial Field,False,39.0,8.0,72.0,,-11,False
8926,1/1/2006,2005,17,False,PIT,35,21,DET,,,35.5,Heinz Field,False,35.0,8.0,78.0,,14,False
8927,1/1/2006,2005,17,False,SF,20,17,HOU,,,37.5,Candlestick Park,False,54.0,18.0,78.0,,3,False
8928,1/1/2006,2005,17,False,TB,27,13,NO,,,37.5,Raymond James Stadium,False,66.0,6.0,91.0,,14,False
8929,1/7/2006,2005,Wildcard,True,NE,28,3,JAX,,,37.5,Gillette Stadium,False,,,,,25,False
8930,1/7/2006,2005,Wildcard,True,TB,10,17,Washington Redskins,,,37.5,Raymond James Stadium,False,,,,,-7,False
8931,1/8/2006,2005,Wildcard,True,CIN,17,31,PIT,,,44,Paul Brown Stadium,False,,,,,-14,False
8932,1/8/2006,2005,Wildcard,True,NYG,0,23,CAR,,,43.5,Giants Stadium,False,,,,,-23,False
8933,1/14/2006,2005,Division,True,DEN,27,13,NE,,,44,Sports Authority Field at Mile High,False,,,,,14,False
8934,1/14/2006,2005,Division,True,SEA,20,10,Washington Redskins,,,41,CenturyLink Field,False,,,,,10,False
8935,1/15/2006,2005,Division,True,CHI,21,29,CAR,,,31,Soldier Field,False,,,,,-8,False
8936,1/15/2006,2005,Division,True,IND,18,21,PIT,,,46.5,RCA Dome,False,72.0,0.0,,indoor,-3,False
8937,1/22/2006,2005,Conference,True,DEN,17,34,PIT,,,41,Sports Authority Field at Mile High,False,,,,,-17,False
8938,1/22/2006,2005,Conference,True,SEA,34,14,CAR,,,43,CenturyLink Field,False,,,,,20,False
8939,2/5/2006,2005,Superbowl,True,PIT,21,10,SEA,,,47,Ford Field,True,72.0,0.0,,indoor,11,False
8940,9/7/2006,2006,1,False,PIT,28,17,MIA,,,34.5,Heinz Field,False,62.0,3.0,75.0,,11,False
8941,9/10/2006,2006,1,False,ARI,34,27,SF,,,44,University of Phoenix Stadium,False,72.0,0.0,,indoor,7,False
8942,9/10/2006,2006,1,False,CAR,6,20,ATL,,,39,Bank of America Stadium,False,73.0,6.0,76.0,,-14,False
8943,9/10/2006,2006,1,False,CLE,14,19,NO,,,36,FirstEnergy Stadium,False,65.0,13.0,74.0,,-5,False
8944,9/10/2006,2006,1,False,DET,6,9,SEA,,,44,Ford Field,False,72.0,0.0,,indoor,-3,False
8945,9/10/2006,2006,1,False,GB,0,26,CHI,,,35,Lambeau Field,False,56.0,11.0,62.0,,-26,False
8946,9/10/2006,2006,1,False,HOU,10,24,PHI,,,37,Reliant Stadium,False,72.0,0.0,,indoor,-14,False
8947,9/10/2006,2006,1,False,JAX,24,17,DAL,,,36.5,EverBank Field,False,80.0,10.0,75.0,,7,False
8948,9/10/2006,2006,1,False,KC,10,23,CIN,,,49.5,Arrowhead Stadium,False,69.0,11.0,83.0,,-13,False
8949,9/10/2006,2006,1,False,NE,19,17,BUF,,,41,Gillette Stadium,False,64.0,13.0,62.0,,2,False
8950,9/10/2006,2006,1,False,NYG,21,26,IND,,,47.5,Giants Stadium,False,72.0,10.0,59.0,,-5,False
8951,9/10/2006,2006,1,False,STL,18,10,DEN,,,46,Edward Jones Dome,False,72.0,0.0,,indoor,8,False
8952,9/10/2006,2006,1,False,TB,0,27,BAL,,,33,Raymond James Stadium,False,81.0,6.0,73.0,,-27,False
8953,9/10/2006,2006,1,False,TEN,16,23,NYJ,,,35,Nissan Stadium,False,78.0,6.0,62.0,,-7,False
8954,9/11/2006,2006,1,False,OAK,0,27,SD,,,41.5,Oakland Coliseum,False,62.0,8.0,79.0,,-27,False
8955,9/11/2006,2006,1,False,Washington Redskins,16,19,MIN,,,35.5,FedEx Field,False,67.0,9.0,77.0,,-3,False
8956,9/17/2006,2006,2,False,ATL,14,3,TB,,,36,Georgia Dome,False,72.0,0.0,,indoor,11,False
8957,9/17/2006,2006,2,False,BAL,28,6,OAK,,,34,M&T Bank Stadium,False,70.0,5.0,75.0,,22,False
8958,9/17/2006,2006,2,False,CHI,34,7,DET,,,32,Soldier Field,False,71.0,12.0,69.0,,27,False
8959,9/17/2006,2006,2,False,CIN,34,17,CLE,,,40.5,Paul Brown Stadium,False,70.0,9.0,67.0,,17,False
8960,9/17/2006,2006,2,False,DAL,27,10,Washington Redskins,,,37,Texas Stadium,False,83.0,16.0,66.0,,17,False
8961,9/17/2006,2006,2,False,DEN,9,6,KC,,,38,Sports Authority Field at Mile High,False,52.0,22.0,25.0,,3,False
8962,9/17/2006,2006,2,False,GB,27,34,NO,,,40.5,Lambeau Field,False,73.0,12.0,66.0,,-7,False
8963,9/17/2006,2006,2,False,IND,43,24,HOU,,,47,RCA Dome,False,72.0,0.0,,indoor,19,False
8964,9/17/2006,2006,2,False,MIA,6,16,BUF,,,37,Sun Life Stadium,False,82.0,10.0,73.0,,-10,False
8965,9/17/2006,2006,2,False,MIN,16,13,CAR,,,37.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor,3,False
8966,9/17/2006,2006,2,False,NYJ,17,24,NE,,,38.5,Giants Stadium,False,73.0,6.0,65.0,,-7,False
8967,9/17/2006,2006,2,False,PHI,24,30,NYG,,,42,Lincoln Financial Field,False,71.0,6.0,70.0,,-6,False
8968,9/17/2006,2006,2,False,SD,40,7,TEN,,,38.5,Qualcomm Stadium,False,68.0,7.0,65.0,,33,False
8969,9/17/2006,2006,2,False,SF,20,13,STL,,,44.5,Candlestick Park,False,62.0,10.0,57.0,,7,False
8970,9/17/2006,2006,2,False,SEA,21,10,ARI,,,48,CenturyLink Field,False,58.0,9.0,66.0,,11,False
8971,9/18/2006,2006,2,False,JAX,9,0,PIT,,,36.5,EverBank Field,False,82.0,10.0,63.0,,9,False
8972,9/24/2006,2006,3,False,ARI,14,16,STL,,,45,University of Phoenix Stadium,False,72.0,0.0,,indoor,-2,False
8973,9/24/2006,2006,3,False,BUF,20,28,NYJ,,,33,Ralph Wilson Stadium,False,66.0,21.0,76.0,,-8,False
8974,9/24/2006,2006,3,False,CLE,14,15,BAL,,,33,FirstEnergy Stadium,False,66.0,17.0,69.0,,-1,False
8975,9/24/2006,2006,3,False,DET,24,31,GB,,,41,Ford Field,False,72.0,0.0,,indoor,-7,False
8976,9/24/2006,2006,3,False,HOU,15,31,Washington Redskins,,,37.5,Reliant Stadium,False,72.0,0.0,,indoor,-16,False
8977,9/24/2006,2006,3,False,IND,21,14,JAX,,,41.5,RCA Dome,False,72.0,0.0,,indoor,7,False
8978,9/24/2006,2006,3,False,MIA,13,10,TEN,,,36,Sun Life Stadium,False,84.0,11.0,68.0,,3,False
8979,9/24/2006,2006,3,False,MIN,16,19,CHI,,,35,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor,-3,False
8980,9/24/2006,2006,3,False,NE,7,17,DEN,,,38.5,Gillette Stadium,False,72.0,16.0,75.0,,-10,False
8981,9/24/2006,2006,3,False,PIT,20,28,CIN,,,42,Heinz Field,False,67.0,16.0,74.0,,-8,False
8982,9/24/2006,2006,3,False,SF,24,38,PHI,,,42.5,Candlestick Park,False,60.0,12.0,77.0,,-14,False
8983,9/24/2006,2006,3,False,SEA,42,30,NYG,,,43,CenturyLink Field,False,61.0,8.0,72.0,,12,False
8984,9/24/2006,2006,3,False,TB,24,26,CAR,,,33.5,Raymond James Stadium,False,82.0,5.0,62.0,,-2,False
8985,9/25/2006,2006,3,False,NO,23,3,ATL,,,45,Louisiana Superdome,False,72.0,0.0,,indoor,20,False
8986,10/1/2006,2006,4,False,ATL,32,10,ARI,,,42,Georgia Dome,False,72.0,0.0,,indoor,22,False
8987,10/1/2006,2006,4,False,BAL,16,13,SD,,,33.5,M&T Bank Stadium,False,61.0,8.0,72.0,,3,False
8988,10/1/2006,2006,4,False,BUF,17,12,MIN,,,34.5,Ralph Wilson Stadium,False,55.0,12.0,79.0,,5,False
8989,10/1/2006,2006,4,False,CAR,21,18,NO,,,41,Bank of America Stadium,False,64.0,4.0,66.0,,3,False
8990,10/1/2006,2006,4,False,CHI,37,6,SEA,,,37,Soldier Field,False,58.0,6.0,69.0,,31,False
8991,10/1/2006,2006,4,False,CIN,13,38,NE,,,46,Paul Brown Stadium,False,60.0,7.0,70.0,,-25,False
8992,10/1/2006,2006,4,False,HOU,17,15,MIA,,,40,Reliant Stadium,False,72.0,0.0,,indoor,2,False
8993,10/1/2006,2006,4,False,KC,41,0,SF,,,39.5,Arrowhead Stadium,False,72.0,14.0,50.0,,41,False
8994,10/1/2006,2006,4,False,NYJ,28,31,IND,,,46,Giants Stadium,False,66.0,13.0,63.0,,-3,False
8995,10/1/2006,2006,4,False,OAK,21,24,CLE,,,33.5,Oakland Coliseum,False,61.0,10.0,63.0,,-3,False
8996,10/1/2006,2006,4,False,STL,41,34,DET,,,42.5,Edward Jones Dome,False,72.0,0.0,,indoor,7,False
8997,10/1/2006,2006,4,False,TEN,14,45,DAL,,,37,Nissan Stadium,False,72.0,5.0,51.0,,-31,False
8998,10/1/2006,2006,4,False,Washington Redskins,36,30,JAX,,,34,FedEx Field,False,64.0,9.0,70.0,,6,False
8999,10/2/2006,2006,4,False,PHI,31,9,GB,,,49.5,Lincoln Financial Field,False,62.0,12.0,54.0,,22,False
9000,10/8/2006,2006,5,False,ARI,20,23,KC,,,40,University of Phoenix Stadium,False,72.0,0.0,,indoor,-3,False
9001,10/8/2006,2006,5,False,CAR,20,12,CLE,,,38,Bank of America Stadium,False,58.0,13.0,89.0,,8,False
9002,10/8/2006,2006,5,False,CHI,40,7,BUF,,,34.5,Soldier Field,False,57.0,9.0,60.0,,33,False
9003,10/8/2006,2006,5,False,GB,20,23,STL,,,46.5,Lambeau Field,False,60.0,11.0,56.0,,-3,False
9004,10/8/2006,2006,5,False,IND,14,13,TEN,,,47.5,RCA Dome,False,72.0,0.0,,indoor,1,False
9005,10/8/2006,2006,5,False,JAX,41,0,NYJ,,,38,EverBank Field,False,69.0,12.0,57.0,,41,False
9006,10/8/2006,2006,5,False,MIN,26,17,DET,,,41,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor,9,False
9007,10/8/2006,2006,5,False,NE,20,10,MIA,,,36.5,Gillette Stadium,False,54.0,6.0,69.0,,10,False
9008,10/8/2006,2006,5,False,NO,24,21,TB,,,35,Louisiana Superdome,False,72.0,0.0,,indoor,3,False
9009,10/8/2006,2006,5,False,NYG,19,3,Washington Redskins,,,45.5,Giants Stadium,False,61.0,6.0,59.0,,16,False
9010,10/8/2006,2006,5,False,PHI,38,24,DAL,,,43,Lincoln Financial Field,False,61.0,7.0,62.0,,14,False
9011,10/8/2006,2006,5,False,SD,23,13,PIT,,,37.5,Qualcomm Stadium,False,64.0,6.0,70.0,,10,False
9012,10/8/2006,2006,5,False,SF,34,20,OAK,,,39.5,Candlestick Park,False,60.0,11.0,73.0,,14,False
9013,10/9/2006,2006,5,False,DEN,13,3,BAL,,,33.5,Sports Authority Field at Mile High,False,39.0,14.0,94.0,,10,False
9014,10/15/2006,2006,6,False,ATL,14,27,NYG,,,41.5,Georgia Dome,False,72.0,0.0,,indoor,-13,False
9015,10/15/2006,2006,6,False,BAL,21,23,CAR,,,33,M&T Bank Stadium,False,46.0,7.0,55.0,,-2,False
9016,10/15/2006,2006,6,False,DAL,34,6,HOU,,,44,Texas Stadium,False,66.0,10.0,72.0,,28,False
9017,10/15/2006,2006,6,False,DEN,13,3,OAK,,,37,Sports Authority Field at Mile High,False,55.0,7.0,50.0,,10,False
9018,10/15/2006,2006,6,False,DET,20,17,BUF,,,40.5,Ford Field,False,72.0,0.0,,indoor,3,False
9019,10/15/2006,2006,6,False,NO,27,24,PHI,,,47,Louisiana Superdome,False,72.0,0.0,,indoor,3,False
9020,10/15/2006,2006,6,False,NYJ,20,17,MIA,,,36.5,Giants Stadium,False,52.0,14.0,39.0,,3,False
9021,10/15/2006,2006,6,False,PIT,45,7,KC,,,36.5,Heinz Field,False,42.0,6.0,54.0,,38,False
9022,10/15/2006,2006,6,False,SF,19,48,SD,,,42.5,Candlestick Park,False,56.0,12.0,75.0,,-29,False
9023,10/15/2006,2006,6,False,STL,28,30,SEA,,,45,Edward Jones Dome,False,72.0,0.0,,indoor,-2,False
9024,10/15/2006,2006,6,False,TB,14,13,CIN,,,44.5,Raymond James Stadium,False,72.0,7.0,49.0,,1,False
9025,10/15/2006,2006,6,False,Washington Redskins,22,25,TEN,,,39.5,FedEx Field,False,50.0,7.0,46.0,,-3,False
9026,10/16/2006,2006,6,False,ARI,23,24,CHI,,,40.5,University of Phoenix Stadium,False,72.0,0.0,,indoor,-1,False
9027,10/22/2006,2006,7,False,ATL,41,38,PIT,,,39,Georgia Dome,False,72.0,0.0,,indoor,3,False
9028,10/22/2006,2006,7,False,BUF,6,28,NE,,,37,Ralph Wilson Stadium,False,48.0,14.0,82.0,,-22,False
9029,10/22/2006,2006,7,False,CIN,17,14,CAR,,,44.5,Paul Brown Stadium,False,49.0,14.0,67.0,,3,False
9030,10/22/2006,2006,7,False,CLE,7,17,DEN,,,31,FirstEnergy Stadium,False,48.0,15.0,71.0,,-10,False
9031,10/22/2006,2006,7,False,HOU,27,7,JAX,,,39.5,Reliant Stadium,False,72.0,0.0,,indoor,20,False
9032,10/22/2006,2006,7,False,IND,36,22,Washington Redskins,,,47,RCA Dome,False,72.0,0.0,,indoor,14,False
9033,10/22/2006,2006,7,False,KC,30,27,SD,,,39,Arrowhead Stadium,False,39.0,11.0,66.0,,3,False
9034,10/22/2006,2006,7,False,MIA,24,34,GB,,,40,Sun Life Stadium,False,82.0,9.0,66.0,,-10,False
9035,10/22/2006,2006,7,False,NYJ,31,24,DET,,,43.5,Giants Stadium,False,55.0,10.0,57.0,,7,False
9036,10/22/2006,2006,7,False,OAK,22,9,ARI,,,40,Oakland Coliseum,False,63.0,5.0,60.0,,13,False
9037,10/22/2006,2006,7,False,SEA,13,31,MIN,,,40.5,CenturyLink Field,False,53.0,10.0,74.0,,-18,False
9038,10/22/2006,2006,7,False,TB,23,21,PHI,,,43,Raymond James Stadium,False,82.0,8.0,72.0,,2,False
9039,10/23/2006,2006,7,False,DAL,22,36,NYG,,,43.5,Texas Stadium,False,55.0,7.0,45.0,,-14,False
9040,10/29/2006,2006,8,False,CAR,14,35,DAL,,,40.5,Bank of America Stadium,False,52.0,7.0,54.0,,-21,False
9041,10/29/2006,2006,8,False,CHI,41,10,SF,,,42,Soldier Field,False,43.0,11.0,47.0,,31,False
9042,10/29/2006,2006,8,False,CIN,27,29,ATL,,,46.5,Paul Brown Stadium,False,50.0,11.0,46.0,,-2,False
9043,10/29/2006,2006,8,False,CLE,20,13,NYJ,,,37.5,FirstEnergy Stadium,False,42.0,19.0,54.0,,7,False
9044,10/29/2006,2006,8,False,DEN,31,34,IND,,,39.5,Sports Authority Field at Mile High,False,55.0,14.0,26.0,,-3,False
9045,10/29/2006,2006,8,False,GB,31,14,ARI,,,45.5,Lambeau Field,False,39.0,13.0,48.0,,17,False
9046,10/29/2006,2006,8,False,KC,35,28,SEA,,,37,Arrowhead Stadium,False,58.0,11.0,50.0,,7,False
9047,10/29/2006,2006,8,False,NO,22,35,BAL,,,37,Louisiana Superdome,False,72.0,0.0,,indoor,-13,False
9048,10/29/2006,2006,8,False,NYG,17,3,TB,,,36,Giants Stadium,False,50.0,24.0,37.0,,14,False
9049,10/29/2006,2006,8,False,OAK,20,13,PIT,,,38.5,Oakland Coliseum,False,57.0,8.0,70.0,,7,False
9050,10/29/2006,2006,8,False,PHI,6,13,JAX,,,39,Lincoln Financial Field,False,49.0,26.0,38.0,,-7,False
9051,10/29/2006,2006,8,False,SD,38,24,STL,,,46,Qualcomm Stadium,False,64.0,5.0,73.0,,14,False
9052,10/29/2006,2006,8,False,TEN,28,22,HOU,,,42,Nissan Stadium,False,59.0,8.0,41.0,,6,False
9053,10/30/2006,2006,8,False,MIN,7,31,NE,,,39.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor,-24,False
9054,11/5/2006,2006,9,False,BAL,26,20,CIN,,,41,M&T Bank Stadium,False,39.0,3.0,59.0,,6,False
9055,11/5/2006,2006,9,False,BUF,24,10,GB,,,41,Ralph Wilson Stadium,False,42.0,9.0,60.0,,14,False
9056,11/5/2006,2006,9,False,CHI,13,31,MIA,,,37.5,Soldier Field,False,44.0,9.0,60.0,,-18,False
9057,11/5/2006,2006,9,False,DET,30,14,ATL,,,47,Ford Field,False,72.0,0.0,,indoor,16,False
9058,11/5/2006,2006,9,False,JAX,37,7,TEN,,,37,EverBank Field,False,65.0,17.0,77.0,,30,False
9059,11/5/2006,2006,9,False,NE,20,27,IND,,,47.5,Gillette Stadium,False,40.0,7.0,53.0,,-7,False
9060,11/5/2006,2006,9,False,NYG,14,10,HOU,,,43.5,Giants Stadium,False,45.0,6.0,41.0,,4,False
9061,11/5/2006,2006,9,False,PIT,20,31,DEN,,,36.5,Heinz Field,False,41.0,5.0,43.0,,-11,False
9062,11/5/2006,2006,9,False,SD,32,25,CLE,,,42,Qualcomm Stadium,False,66.0,5.0,57.0,,7,False
9063,11/5/2006,2006,9,False,SF,9,3,MIN,,,43,Candlestick Park,False,59.0,8.0,82.0,,6,False
9064,11/5/2006,2006,9,False,STL,17,31,KC,,,48.5,Edward Jones Dome,False,72.0,0.0,,indoor,-14,False
9065,11/5/2006,2006,9,False,TB,14,31,NO,,,37,Raymond James Stadium,False,72.0,10.0,52.0,,-17,False
9066,11/5/2006,2006,9,False,Washington Redskins,22,19,DAL,,,40.5,FedEx Field,False,42.0,4.0,53.0,,3,False
9067,11/6/2006,2006,9,False,SEA,16,0,OAK,,,36,CenturyLink Field,False,57.0,14.0,95.0,,16,False
9068,11/12/2006,2006,10,False,ARI,10,27,DAL,,,43.5,University of Phoenix Stadium,False,72.0,0.0,,indoor,-17,False
9069,11/12/2006,2006,10,False,ATL,13,17,CLE,,,41.5,Georgia Dome,False,72.0,0.0,,indoor,-4,False
9070,11/12/2006,2006,10,False,CIN,41,49,SD,,,48,Paul Brown Stadium,False,39.0,11.0,74.0,,-8,False
9071,11/12/2006,2006,10,False,DET,13,19,SF,,,46.5,Ford Field,False,72.0,0.0,,indoor,-6,False
9072,11/12/2006,2006,10,False,IND,17,16,BUF,,,45,RCA Dome,False,72.0,0.0,,indoor,1,False
9073,11/12/2006,2006,10,False,JAX,10,13,HOU,,,37.5,EverBank Field,False,63.0,12.0,59.0,,-3,False
9074,11/12/2006,2006,10,False,MIA,13,10,KC,,,40.5,Sun Life Stadium,False,75.0,5.0,63.0,,3,False
9075,11/12/2006,2006,10,False,MIN,17,23,GB,,,40.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor,-6,False
9076,11/12/2006,2006,10,False,NE,14,17,NYJ,,,38,Gillette Stadium,False,55.0,11.0,92.0,,-3,False
9077,11/12/2006,2006,10,False,NYG,20,38,CHI,,,37.5,Giants Stadium,False,60.0,12.0,86.0,,-18,False
9078,11/12/2006,2006,10,False,OAK,13,17,DEN,,,33.5,Oakland Coliseum,False,50.0,6.0,67.0,,-4,False
9079,11/12/2006,2006,10,False,PHI,27,3,Washington Redskins,,,41.5,Lincoln Financial Field,False,59.0,13.0,88.0,,24,False
9080,11/12/2006,2006,10,False,PIT,38,31,NO,,,45.5,Heinz Field,False,41.0,14.0,85.0,,7,False
9081,11/12/2006,2006,10,False,SEA,24,22,STL,,,43.5,CenturyLink Field,False,45.0,16.0,88.0,,2,False
9082,11/12/2006,2006,10,False,TEN,26,27,BAL,,,38,Nissan Stadium,False,45.0,9.0,63.0,,-1,False
9083,11/13/2006,2006,10,False,CAR,24,10,TB,,,37,Bank of America Stadium,False,52.0,6.0,58.0,,14,False
9084,11/19/2006,2006,11,False,ARI,17,10,DET,,,45.5,University of Phoenix Stadium,False,72.0,0.0,,indoor,7,False
9085,11/19/2006,2006,11,False,BAL,24,10,ATL,,,41.5,M&T Bank Stadium,False,44.0,6.0,66.0,,14,False
9086,11/19/2006,2006,11,False,CAR,15,0,STL,,,44.5,Bank of America Stadium,False,44.0,5.0,64.0,,15,False
9087,11/19/2006,2006,11,False,CLE,20,24,PIT,,,36,FirstEnergy Stadium,False,40.0,9.0,76.0,,-4,False
9088,11/19/2006,2006,11,False,DAL,21,14,IND,,,49,Texas Stadium,False,51.0,8.0,42.0,,7,False
9089,11/19/2006,2006,11,False,DEN,27,35,SD,,,42.5,Sports Authority Field at Mile High,False,40.0,8.0,50.0,,-8,False
9090,11/19/2006,2006,11,False,GB,0,35,NE,,,46,Lambeau Field,False,37.0,10.0,59.0,,-35,False
9091,11/19/2006,2006,11,False,HOU,21,24,BUF,,,36.5,Reliant Stadium,False,72.0,0.0,,indoor,-3,False
9092,11/19/2006,2006,11,False,KC,17,13,OAK,,,36.5,Arrowhead Stadium,False,34.0,6.0,68.0,,4,False
9093,11/19/2006,2006,11,False,MIA,24,20,MIN,,,33.5,Sun Life Stadium,False,64.0,8.0,49.0,,4,False
9094,11/19/2006,2006,11,False,NO,16,31,CIN,,,52.5,Louisiana Superdome,False,72.0,0.0,,indoor,-15,False
9095,11/19/2006,2006,11,False,NYJ,0,10,CHI,,,40.5,Giants Stadium,False,47.0,12.0,58.0,,-10,False
9096,11/19/2006,2006,11,False,PHI,13,31,TEN,,,43.5,Lincoln Financial Field,False,45.0,9.0,58.0,,-18,False
9097,11/19/2006,2006,11,False,SF,20,14,SEA,,,43.5,Candlestick Park,False,57.0,6.0,83.0,,6,False
9098,11/19/2006,2006,11,False,TB,20,17,Washington Redskins,,,34,Raymond James Stadium,False,58.0,8.0,60.0,,3,False
9099,11/20/2006,2006,11,False,JAX,26,10,NYG,,,38.5,EverBank Field,False,52.0,10.0,49.0,,16,False
9100,11/23/2006,2006,12,False,DAL,38,10,TB,,,39,Texas Stadium,False,59.0,11.0,60.0,,28,False
9101,11/23/2006,2006,12,False,DET,10,27,MIA,,,40.5,Ford Field,False,72.0,0.0,,indoor,-17,False
9102,11/23/2006,2006,12,False,KC,19,10,DEN,,,39,Arrowhead Stadium,False,51.0,11.0,60.0,,9,False
9103,11/26/2006,2006,12,False,ATL,13,31,NO,,,48,Georgia Dome,False,72.0,0.0,,indoor,-18,False
