schedule_date,Season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,Team,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
12/4/2022,2022,13,False,SF,33,17,MIA,SF,-5.0,45.5,Levi's Stadium,False,,,,
12/5/2022,2022,13,False,TB,17,16,NO,TB,-3.0,40.5,Raymond James Stadium,False,,,,
12/8/2022,2022,14,False,LAR,17,16,LV,LVR,-6.5,41.5,SoFi Stadium,False,72.0,0.0,,indoor
12/11/2022,2022,14,False,BUF,20,12,NYJ,BUF,-10.0,43.5,Highmark Stadium,False,,,,
12/11/2022,2022,14,False,CIN,23,10,CLE,CIN,-4.0,47,Paycor Stadium,False,,,,
12/11/2022,2022,14,False,DAL,27,23,HOU,DAL,-17.0,44.5,AT&T Stadium,False,72.0,0.0,,indoor
12/11/2022,2022,14,False,DEN,28,34,KC,KC,-9.0,44,Empower Field at Mile High,False,,,,
12/11/2022,2022,14,False,DET,34,23,MIN,DET,-2.0,51.5,Ford Field,False,72.0,0.0,,indoor
12/11/2022,2022,14,False,LAC,23,17,MIA,MIA,-3.0,55,SoFi Stadium,False,72.0,0.0,,indoor
12/11/2022,2022,14,False,NYG,22,48,PHI,PHI,-7.0,44.5,MetLife Stadium,False,,,,
12/11/2022,2022,14,False,PIT,14,16,BAL,PIT,-2.0,37,Acrisure Stadium,False,,,,
12/11/2022,2022,14,False,SF,35,7,TB,SF,-3.5,38.5,Levi's Stadium,False,,,,
12/11/2022,2022,14,False,SEA,24,30,CAR,SEA,-4.0,44,Lumen Field,False,,,,
12/11/2022,2022,14,False,TEN,22,36,JAX,TEN,-3.0,41.5,Nissan Stadium,False,,,,
12/12/2022,2022,14,False,ARI,13,27,NE,NE,-2.5,44,State Farm Stadium,False,72.0,0.0,,indoor
12/15/2022,2022,15,False,SEA,13,21,SF,SF,-3.0,42.5,Lumen Field,False,,,,
12/17/2022,2022,15,False,BUF,32,29,MIA,BUF,-7.0,43.5,Highmark Stadium,False,,,,
12/17/2022,2022,15,False,CLE,13,3,BAL,CLE,-3.0,39,FirstEnergy Stadium,False,,,,
12/17/2022,2022,15,False,MIN,39,36,IND,MIN,-3.5,47,U.S. Bank Stadium,False,72.0,0.0,,indoor
12/18/2022,2022,15,False,CAR,16,24,PIT,CAR,-2.5,37,Bank of America Stadium,False,,,,
12/18/2022,2022,15,False,CHI,20,25,PHI,PHI,-8.5,48,Soldier Field,False,,,,
12/18/2022,2022,15,False,DEN,24,15,ARI,DEN,-1.5,37,Empower Field at Mile High,False,,,,
12/18/2022,2022,15,False,HOU,24,30,KC,KC,-14.5,48.5,NRG Stadium,False,72.0,0.0,,indoor
12/18/2022,2022,15,False,JAX,40,34,DAL,DAL,-4.0,48,TIAA Bank Field,False,,,,
12/18/2022,2022,15,False,LV,30,24,NE,LVR,-2.5,45.5,Allegiant Stadium,False,72.0,0.0,,indoor
12/18/2022,2022,15,False,LAC,17,14,TEN,LAC,-3.0,46.5,SoFi Stadium,False,72.0,0.0,,indoor
12/18/2022,2022,15,False,NO,21,18,ATL,NO,-5.0,43.5,Caesars Superdome,False,72.0,0.0,,indoor
12/18/2022,2022,15,False,NYJ,17,20,DET,NYJ,-2.0,44,MetLife Stadium,False,,,,
12/18/2022,2022,15,False,TB,23,34,CIN,CIN,-3.5,47.5,Raymond James Stadium,False,,,,
12/18/2022,2022,15,False,WAS,12,20,NYG,WAS,-4.0,40.5,FedEx Field,False,,,,
12/19/2022,2022,15,False,GB,24,12,LAR,GB,-7.5,39.5,Lambeau Field,False,,,,
12/22/2022,2022,16,False,NYJ,3,19,JAX,NYJ,-2.5,36.5,MetLife Stadium,False,,,,
12/24/2022,2022,16,False,BAL,17,9,ATL,BAL,-6.5,35,M&T Bank Stadium,False,,,,
12/24/2022,2022,16,False,CAR,37,23,DET,DET,-2.5,43.5,Bank of America Stadium,False,,,,
12/24/2022,2022,16,False,CHI,13,35,BUF,BUF,-8.0,40.5,Soldier Field,False,,,,
12/24/2022,2022,16,False,CLE,10,17,NO,CLE,-3.0,32,FirstEnergy Stadium,False,,,,
12/24/2022,2022,16,False,DAL,40,34,PHI,DAL,-4.0,48,AT&T Stadium,False,72.0,0.0,,indoor
12/24/2022,2022,16,False,KC,24,10,SEA,KC,-10.0,50.5,GEHA Field at Arrowhead Stadium,False,,,,
12/24/2022,2022,16,False,MIN,27,24,NYG,MIN,-4.5,48,U.S. Bank Stadium,False,72.0,0.0,,indoor
12/24/2022,2022,16,False,NE,18,22,CIN,CIN,-3.0,41.5,Gillette Stadium,False,,,,
12/24/2022,2022,16,False,PIT,13,10,LV,PIT,-2.0,38,Acrisure Stadium,False,,,,
12/24/2022,2022,16,False,SF,37,20,WAS,SF,-6.5,37,Levi's Stadium,False,,,,
12/24/2022,2022,16,False,TEN,14,19,HOU,TEN,-3.0,34,Nissan Stadium,False,,,,
12/25/2022,2022,16,False,ARI,16,19,TB,TB,-7.5,41.5,State Farm Stadium,False,72.0,0.0,,indoor
12/25/2022,2022,16,False,LAR,51,14,DEN,DEN,-3.0,36,SoFi Stadium,False,72.0,0.0,,indoor
12/25/2022,2022,16,False,MIA,20,26,GB,MIA,-3.5,49.5,Hard Rock Stadium,False,,,,
12/26/2022,2022,16,False,IND,3,20,LAC,LAC,-3.5,44.5,Lucas Oil Stadium,False,72.0,0.0,,indoor
12/29/2022,2022,17,False,TEN,13,27,DAL,DAL,-14.0,40.5,Nissan Stadium,False,,,,
1/1/2023,2022,17,False,ATL,20,19,ARI,ATL,-6.5,40.5,Mercedes-Benz Stadium,False,72.0,0.0,,indoor
1/1/2023,2022,17,False,BAL,13,16,PIT,BAL,-1.0,35.5,M&T Bank Stadium,False,,,,
1/1/2023,2022,17,False,DET,41,10,CHI,DET,-4.5,52.5,Ford Field,False,72.0,0.0,,indoor
1/1/2023,2022,17,False,GB,41,17,MIN,GB,-3.5,47.5,Lambeau Field,False,,,,
1/1/2023,2022,17,False,HOU,3,31,JAX,JAX,-3.5,43,NRG Stadium,False,72.0,0.0,,indoor
1/1/2023,2022,17,False,KC,27,24,DEN,KC,-12.5,45.5,GEHA Field at Arrowhead Stadium,False,,,,
1/1/2023,2022,17,False,LV,34,37,SF,SF,-10.0,41,Allegiant Stadium,False,72.0,0.0,,indoor
1/1/2023,2022,17,False,LAC,31,10,LAR,LAC,-6.5,41,SoFi Stadium,False,72.0,0.0,,indoor
1/1/2023,2022,17,False,NE,23,21,MIA,NE,-3.0,41.5,Gillette Stadium,False,,,,
1/1/2023,2022,17,False,NYG,38,10,IND,NYG,-5.5,38.5,MetLife Stadium,False,,,,
1/1/2023,2022,17,False,PHI,10,20,NO,PHI,-5.0,42,Lincoln Financial Field,False,,,,
1/1/2023,2022,17,False,SEA,23,6,NYJ,NYJ,-1.5,43,Lumen Field,False,,,,
1/1/2023,2022,17,False,TB,30,24,CAR,TB,-3.5,40.5,Raymond James Stadium,False,,,,
1/1/2023,2022,17,False,WAS,10,24,CLE,WAS,-2.0,41.5,FedEx Field,False,,,,
1/7/2023,2022,18,False,JAX,20,16,TEN,JAX,-6.5,39.5,TIAA Bank Field,False,,,,
1/7/2023,2022,18,False,LV,13,31,KC,KC,-8.5,52,Allegiant Stadium,False,72.0,0.0,,indoor
1/8/2023,2022,18,False,ATL,30,17,TB,ATL,-6.0,40.5,Mercedes-Benz Stadium,False,72.0,0.0,,indoor
1/8/2023,2022,18,False,BUF,35,23,NE,BUF,-8.0,44,Highmark Stadium,False,,,,
1/8/2023,2022,18,False,CHI,13,29,MIN,MIN,-6.5,42.5,Soldier Field,False,,,,
1/8/2023,2022,18,False,CIN,27,16,BAL,CIN,-11.0,39,Paycor Stadium,False,,,,
1/8/2023,2022,18,False,DEN,31,28,LAC,DEN,-6.5,39,Empower Field at Mile High,False,,,,
1/8/2023,2022,18,False,GB,16,20,DET,GB,-4.0,48,Lambeau Field,False,,,,
1/8/2023,2022,18,False,IND,31,32,HOU,IND,-3.0,37.5,Lucas Oil Stadium,False,72.0,0.0,,indoor
1/8/2023,2022,18,False,MIA,11,6,NYJ,MIA,-3.5,37.5,Hard Rock Stadium,False,,,,
1/8/2023,2022,18,False,NO,7,10,CAR,NO,-3.5,41.5,Caesars Superdome,False,72.0,0.0,,indoor
1/8/2023,2022,18,False,PHI,22,16,NYG,PHI,-17.0,43,Lincoln Financial Field,False,,,,
1/8/2023,2022,18,False,PIT,28,14,CLE,PIT,-2.5,40,Acrisure Stadium,False,,,,
1/8/2023,2022,18,False,SF,38,13,ARI,SF,-14.5,40,Levi's Stadium,False,,,,
1/8/2023,2022,18,False,SEA,19,16,LAR,SEA,-4.5,43,Lumen Field,False,,,,
1/8/2023,2022,18,False,WAS,26,6,DAL,DAL,-7.5,41,FedEx Field,False,,,,
1/14/2023,2022,Wildcard,True,JAX,31,30,LAC,LAC,-2.5,46.5,TIAA Bank Field,False,,,,
1/14/2023,2022,Wildcard,True,SF,41,23,SEA,SF,-9.5,42,Levi's Stadium,False,57.0,11.0,82.0,
1/15/2023,2022,Wildcard,True,BUF,34,31,MIA,BUF,-14.0,44.5,Highmark Stadium,False,27.0,4.0,80.0,
1/15/2023,2022,Wildcard,True,CIN,24,17,BAL,CIN,-8.0,40,Paycor Stadium,False,30.0,4.0,71.0,
1/15/2023,2022,Wildcard,True,MIN,24,31,NYG,MIN,-2.5,48,U.S. Bank Stadium,False,72.0,0.0,,indoor
1/16/2023,2022,Wildcard,True,TB,14,31,DAL,DAL,-2.5,45.5,Raymond James Stadium,False,58.0,2.0,42.0,
1/21/2023,2022,Division,True,KC,27,20,JAX,KC,-9.5,52,GEHA Field at Arrowhead Stadium,False,36.0,6.0,92.0,
1/21/2023,2022,Division,True,PHI,38,7,NYG,PHI,-8.0,48,Lincoln Financial Field,False,40.0,6.0,55.0,
1/22/2023,2022,Division,True,BUF,10,27,CIN,BUF,-6.0,48.5,Highmark Stadium,False,32.0,4.0,100.0,snow
1/22/2023,2022,Division,True,SF,19,12,DAL,SF,-3.5,46.5,Levi's Stadium,False,55.0,19.0,47.0,
1/29/2023,2022,Conference,True,KC,23,20,CIN,KC,-1.5,48,GEHA Field at Arrowhead Stadium,False,22.0,13.0,55.0,
1/29/2023,2022,Conference,True,PHI,31,7,SF,PHI,-2.5,45.5,Lincoln Financial Field,False,52.0,14.0,48.0,rain
2/12/2023,2022,Superbowl,True,PHI,35,38,KC,PHI,-1.0,51,State Farm Stadium,True,76.0,8.0,8.0,retractable (open roof)
9/7/2023,2023,1,False,KC,20,21,DET,KC,-4.5,53,GEHA Field at Arrowhead Stadium,False,,,,
9/10/2023,2023,1,False,ATL,24,10,CAR,ATL,-3.5,39.5,Mercedes-Benz Stadium,False,72.0,0.0,,indoor
9/10/2023,2023,1,False,BAL,25,9,HOU,BAL,-9.5,43.5,M&T Bank Stadium,False,,,,
9/10/2023,2023,1,False,CHI,20,38,GB,CHI,-1.0,41.5,Soldier Field,False,,,,
9/10/2023,2023,1,False,CLE,24,3,CIN,CIN,-2.0,47.5,FirstEnergy Stadium,False,,,,
9/10/2023,2023,1,False,DEN,16,17,LV,DEN,-3.5,43,Empower Field at Mile High,False,,,,
9/10/2023,2023,1,False,IND,21,31,JAX,JAX,-4.5,46,Lucas Oil Stadium,False,72.0,0.0,,indoor
9/10/2023,2023,1,False,LAC,34,36,MIA,LAC,-3.0,51,SoFi Stadium,False,72.0,0.0,,indoor
9/10/2023,2023,1,False,MIN,17,20,TB,MIN,-5.0,46,U.S. Bank Stadium,False,72.0,0.0,,indoor
9/10/2023,2023,1,False,NE,20,25,PHI,PHI,-3.5,44.5,Gillette Stadium,False,,,,
9/10/2023,2023,1,False,NO,16,15,TEN,NO,-3.0,41.5,Caesars Superdome,False,72.0,0.0,,indoor
9/10/2023,2023,1,False,NYG,0,40,DAL,DAL,-3.5,45,MetLife Stadium,False,,,,
9/10/2023,2023,1,False,PIT,7,30,SF,SF,-2.0,41.5,Acrisure Stadium,False,,,,
9/10/2023,2023,1,False,SEA,13,30,LAR,SEA,-5.0,46,Lumen Field,False,,,,
9/10/2023,2023,1,False,WAS,20,16,ARI,WAS,-7.0,38,FedEx Field,False,,,,
9/11/2023,2023,1,False,NYJ,22,16,BUF,BUF,-2.0,45.5,MetLife Stadium,False,,,,
9/14/2023,2023,2,False,PHI,34,28,MIN,PHI,-6.0,49,Lincoln Financial Field,False,,,,
9/17/2023,2023,2,False,ARI,28,31,NYG,NYG,-4.0,39.5,State Farm Stadium,False,72.0,0.0,,indoor
9/17/2023,2023,2,False,ATL,25,24,GB,ATL,-1.5,40,Mercedes-Benz Stadium,False,72.0,0.0,,indoor
9/17/2023,2023,2,False,BUF,38,10,LV,BUF,-8.0,47,Highmark Stadium,False,,,,
9/17/2023,2023,2,False,CIN,24,27,BAL,CIN,-3.0,45.5,Paycor Stadium,False,,,,
9/17/2023,2023,2,False,DAL,30,10,NYJ,DAL,-8.5,38.5,AT&T Stadium,False,72.0,0.0,,indoor
9/17/2023,2023,2,False,DEN,33,35,WAS,DEN,-3.5,38.5,Empower Field at Mile High,False,,,,
9/17/2023,2023,2,False,DET,31,37,SEA,DET,-4.5,47,Ford Field,False,72.0,0.0,,indoor
9/17/2023,2023,2,False,HOU,20,31,IND,HOU,-1.0,39.5,NRG Stadium,False,72.0,0.0,,indoor
9/17/2023,2023,2,False,JAX,9,17,KC,KC,-3.0,51,TIAA Bank Field,False,,,,
9/17/2023,2023,2,False,LAR,23,30,SF,SF,-7.5,45,SoFi Stadium,False,72.0,0.0,,indoor
9/17/2023,2023,2,False,NE,17,24,MIA,MIA,-2.5,46.5,Gillette Stadium,False,,,,
9/17/2023,2023,2,False,TB,27,17,CHI,TB,-2.5,41,Raymond James Stadium,False,,,,
9/17/2023,2023,2,False,TEN,27,24,LAC,LAC,-2.5,45.5,Nissan Stadium,False,,,,
9/18/2023,2023,2,False,CAR,17,20,NO,NO,-3.0,39.5,Bank of America Stadium,False,,,,
9/18/2023,2023,2,False,PIT,26,22,CLE,CLE,-2.0,38,Acrisure Stadium,False,,,,
9/21/2023,2023,3,False,SF,30,12,NYG,SF,-10.0,44,Levi's Stadium,False,,,,
9/24/2023,2023,3,False,ARI,28,16,DAL,DAL,-13.0,43,State Farm Stadium,False,72.0,0.0,,indoor
9/24/2023,2023,3,False,BAL,19,22,IND,BAL,-8.0,43,M&T Bank Stadium,False,,,,
9/24/2023,2023,3,False,CLE,27,3,TEN,CLE,-3.5,38.5,FirstEnergy Stadium,False,,,,
9/24/2023,2023,3,False,DET,20,6,ATL,DET,-3.0,46,Ford Field,False,72.0,0.0,,indoor
9/24/2023,2023,3,False,GB,18,17,NO,GB,-1.0,42,Lambeau Field,False,,,,
9/24/2023,2023,3,False,JAX,17,37,HOU,JAX,-7.5,43.5,TIAA Bank Field,False,,,,
9/24/2023,2023,3,False,KC,41,10,CHI,KC,-12.5,48,GEHA Field at Arrowhead Stadium,False,,,,
9/24/2023,2023,3,False,LV,18,23,PIT,LV,-2.5,43,Allegiant Stadium,False,72.0,0.0,,indoor
9/24/2023,2023,3,False,MIA,70,20,DEN,MIA,-6.0,47,Hard Rock Stadium,False,,,,
9/24/2023,2023,3,False,MIN,24,28,LAC,MIN,-1.0,54,U.S. Bank Stadium,False,72.0,0.0,,indoor
9/24/2023,2023,3,False,NYJ,10,15,NE,NE,-2.5,36,MetLife Stadium,False,,,,
9/24/2023,2023,3,False,SEA,37,27,CAR,SEA,-5.0,42,Lumen Field,False,,,,
9/24/2023,2023,3,False,WAS,3,37,BUF,BUF,-6.0,43,FedEx Field,False,,,,
9/25/2023,2023,3,False,CIN,19,16,LAR,CIN,-2.0,43.5,Paycor Stadium,False,,,,
9/25/2023,2023,3,False,TB,11,25,PHI,PHI,-5.0,45,Raymond James Stadium,False,,,,
9/28/2023,2023,4,False,GB,20,34,DET,DET,-1.5,46,Lambeau Field,False,,,,
10/1/2023,2023,4,False,BUF,48,20,MIA,BUF,-2.5,53.5,Highmark Stadium,False,,,,
10/1/2023,2023,4,False,CAR,13,21,MIN,MIN,-4.5,46.5,Bank of America Stadium,False,,,,
10/1/2023,2023,4,False,CHI,28,31,DEN,DEN,-3.0,46.5,Soldier Field,False,,,,
10/1/2023,2023,4,False,CLE,3,28,BAL,CLE,-2.5,38.5,FirstEnergy Stadium,False,,,,
10/1/2023,2023,4,False,DAL,38,3,NE,DAL,-6.0,43.5,AT&T Stadium,False,72.0,0.0,,indoor
10/1/2023,2023,4,False,HOU,30,6,PIT,PIT,-3.0,42,NRG Stadium,False,72.0,0.0,,indoor
10/1/2023,2023,4,False,IND,23,29,LAR,IND,-1.0,45.5,Lucas Oil Stadium,False,72.0,0.0,,indoor
10/1/2023,2023,4,False,JAX,23,7,ATL,JAX,-3.0,42.5,Wembley Stadium,True,,,,
10/1/2023,2023,4,False,LAC,24,17,LV,LAC,-6.0,48,SoFi Stadium,False,72.0,0.0,,indoor
10/1/2023,2023,4,False,NO,9,26,TB,NO,-3.5,40,Caesars Superdome,False,72.0,0.0,,indoor
10/1/2023,2023,4,False,NYJ,20,23,KC,KC,-8.5,41.5,MetLife Stadium,False,,,,
10/1/2023,2023,4,False,PHI,34,31,WAS,PHI,-9.0,43,Lincoln Financial Field,False,,,,
10/1/2023,2023,4,False,SF,35,16,ARI,SF,-14.0,43.5,Levi's Stadium,False,,,,
10/1/2023,2023,4,False,TEN,27,3,CIN,CIN,-2.5,41,Nissan Stadium,False,,,,
10/2/2023,2023,4,False,NYG,3,24,SEA,SEA,-1.5,47,MetLife Stadium,False,,,,
10/5/2023,2023,5,False,WAS,20,40,CHI,WAS,-6.0,44.5,FedEx Field,False,,,,
10/8/2023,2023,5,False,ARI,20,34,CIN,CIN,-3.0,45,State Farm Stadium,False,72.0,0.0,,indoor
10/8/2023,2023,5,False,ATL,21,19,HOU,ATL,-2.5,42,Mercedes-Benz Stadium,False,72.0,0.0,,indoor
10/8/2023,2023,5,False,BUF,20,25,JAX,BUF,-5.0,48.5,Tottenham Hotspur Stadium,True,,,,
10/8/2023,2023,5,False,DEN,21,31,NYJ,DEN,-2.0,42.5,Empower Field at Mile High,False,,,,
10/8/2023,2023,5,False,DET,42,24,CAR,DET,-9.0,43.5,Ford Field,False,72.0,0.0,,indoor
10/8/2023,2023,5,False,IND,23,16,TEN,TEN,-2.5,43.5,Lucas Oil Stadium,False,72.0,0.0,,indoor
10/8/2023,2023,5,False,LAR,14,23,PHI,PHI,-3.5,50.5,SoFi Stadium,False,72.0,0.0,,indoor
10/8/2023,2023,5,False,MIA,31,16,NYG,MIA,-13.0,47.5,Hard Rock Stadium,False,,,,
10/8/2023,2023,5,False,MIN,20,27,KC,KC,-3.5,52.5,U.S. Bank Stadium,False,72.0,0.0,,indoor
10/8/2023,2023,5,False,NE,0,34,NO,NE,-1.5,38.5,Gillette Stadium,False,,,,
10/8/2023,2023,5,False,PIT,17,10,BAL,BAL,-4.5,38.5,Acrisure Stadium,False,,,,
10/8/2023,2023,5,False,SF,42,10,DAL,SF,-3.5,45.5,Levi's Stadium,False,,,,
10/9/2023,2023,5,False,LV,17,13,GB,LVR,-2.0,45,Allegiant Stadium,False,72.0,0.0,,indoor
10/12/2023,2023,6,False,KC,19,8,DEN,KC,-10.5,47.5,GEHA Field at Arrowhead Stadium,False,,,,
10/15/2023,2023,6,False,ATL,16,24,WAS,ATL,-1.5,42,Mercedes-Benz Stadium,False,72.0,0.0,,indoor
10/15/2023,2023,6,False,BUF,14,9,NYG,BUF,-15.0,43.5,Highmark Stadium,False,,,,
10/15/2023,2023,6,False,CHI,13,19,MIN,MIN,-3.0,44.5,Soldier Field,False,,,,
10/15/2023,2023,6,False,CIN,17,13,SEA,CIN,-3.0,45.5,Paycor Stadium,False,,,,
10/15/2023,2023,6,False,CLE,19,17,SF,SF,-9.5,36,FirstEnergy Stadium,False,,,,
10/15/2023,2023,6,False,HOU,20,13,NO,NO,-2.5,41.5,NRG Stadium,False,72.0,0.0,,indoor
10/15/2023,2023,6,False,JAX,37,20,IND,JAX,-4.0,44,TIAA Bank Field,False,,,,
10/15/2023,2023,6,False,LV,21,17,NE,LVR,-3.0,41.5,Allegiant Stadium,False,72.0,0.0,,indoor
10/15/2023,2023,6,False,LAR,26,9,ARI,LAR,-7.0,48,SoFi Stadium,False,72.0,0.0,,indoor
10/15/2023,2023,6,False,MIA,42,21,CAR,MIA,-14.0,47.5,Hard Rock Stadium,False,,,,
10/15/2023,2023,6,False,NYJ,20,14,PHI,PHI,-6.5,43.5,MetLife Stadium,False,,,,
10/15/2023,2023,6,False,TB,6,20,DET,DET,-3.0,43,Raymond James Stadium,False,,,,
10/15/2023,2023,6,False,TEN,16,24,BAL,BAL,-5.5,42.5,Tottenham Hotspur Stadium,True,,,,
10/16/2023,2023,6,False,LAC,17,20,DAL,DAL,-1.0,50,SoFi Stadium,False,72.0,0.0,,indoor
10/19/2023,2023,7,False,NO,24,31,JAX,NO,-2.5,41,Caesars Superdome,False,72.0,0.0,,indoor
10/22/2023,2023,7,False,BAL,38,6,DET,BAL,-3.0,43.5,M&T Bank Stadium,False,,,,
10/22/2023,2023,7,False,CHI,30,12,LV,LVR,-2.5,38.5,Soldier Field,False,,,,
10/22/2023,2023,7,False,DEN,19,17,GB,DEN,-1.5,44,Empower Field at Mile High,False,,,,
10/22/2023,2023,7,False,IND,38,39,CLE,CLE,-3.5,39.5,Lucas Oil Stadium,False,72.0,0.0,,indoor
10/22/2023,2023,7,False,KC,31,17,LAC,KC,-5.5,48.5,GEHA Field at Arrowhead Stadium,False,,,,
10/22/2023,2023,7,False,LAR,17,24,PIT,LAR,-3.5,44,SoFi Stadium,False,72.0,0.0,,indoor
10/22/2023,2023,7,False,NE,29,25,BUF,BUF,-7.5,41,Gillette Stadium,False,,,,
10/22/2023,2023,7,False,NYG,14,7,WAS,WAS,-3.0,37,MetLife Stadium,False,,,,
10/22/2023,2023,7,False,PHI,31,17,MIA,PHI,-3.0,52,Lincoln Financial Field,False,,,,
10/22/2023,2023,7,False,SEA,20,10,ARI,SEA,-9.0,43.5,Lumen Field,False,,,,
10/22/2023,2023,7,False,TB,13,16,ATL,TB,-3.0,37.5,Raymond James Stadium,False,,,,
10/23/2023,2023,7,False,MIN,22,17,SF,SF,-7.0,44,U.S. Bank Stadium,False,72.0,0.0,,indoor
10/26/2023,2023,8,False,BUF,24,18,TB,BUF,-10.0,43,Highmark Stadium,False,,,,
10/29/2023,2023,8,False,ARI,24,31,BAL,BAL,-9.5,45,State Farm Stadium,False,72.0,0.0,,indoor
10/29/2023,2023,8,False,CAR,15,13,HOU,HOU,-3.5,43,Bank of America Stadium,False,,,,
10/29/2023,2023,8,False,DAL,43,20,LAR,DAL,-7.0,45.5,AT&T Stadium,False,72.0,0.0,,indoor
10/29/2023,2023,8,False,DEN,24,9,KC,KC,-7.0,45.5,Empower Field at Mile High,False,,,,
10/29/2023,2023,8,False,GB,10,24,MIN,MIN,-1.5,41.5,Lambeau Field,False,,,,
10/29/2023,2023,8,False,IND,27,38,NO,NO,-2.0,43.5,Lucas Oil Stadium,False,72.0,0.0,,indoor
10/29/2023,2023,8,False,LAC,30,13,CHI,LAC,-9.5,46,SoFi Stadium,False,72.0,0.0,,indoor
10/29/2023,2023,8,False,MIA,31,17,NE,MIA,-8.0,47,Hard Rock Stadium,False,,,,
10/29/2023,2023,8,False,NYG,10,13,NYJ,NYJ,-3.0,34.5,MetLife Stadium,False,,,,
10/29/2023,2023,8,False,PIT,10,20,JAX,JAX,-2.5,40.5,Acrisure Stadium,False,,,,
10/29/2023,2023,8,False,SF,17,31,CIN,SF,-4.0,44,Levi's Stadium,False,,,,
10/29/2023,2023,8,False,SEA,24,20,CLE,SEA,-4.0,38.5,Lumen Field,False,,,,
10/29/2023,2023,8,False,TEN,28,23,ATL,ATL,-2.5,35.5,Nissan Stadium,False,,,,
10/29/2023,2023,8,False,WAS,31,38,PHI,PHI,-7.0,43,FedEx Field,False,,,,
10/30/2023,2023,8,False,DET,26,14,LV,DET,-7.0,46,Ford Field,False,72.0,0.0,,indoor
11/2/2023,2023,9,False,PIT,20,16,TEN,PIT,-3.0,37,Acrisure Stadium,False,,,,
11/5/2023,2023,9,False,ATL,28,31,MIN,ATL,-3.5,39,Mercedes-Benz Stadium,False,72.0,0.0,,indoor
11/5/2023,2023,9,False,BAL,37,3,SEA,BAL,-6.0,44.5,M&T Bank Stadium,False,,,,
11/5/2023,2023,9,False,CAR,13,27,IND,IND,-1.5,45,Bank of America Stadium,False,,,,
11/5/2023,2023,9,False,CIN,24,18,BUF,CIN,-1.5,51,Paycor Stadium,False,,,,
11/5/2023,2023,9,False,CLE,27,0,ARI,CLE,-13.0,38,FirstEnergy Stadium,False,,,,
11/5/2023,2023,9,False,GB,20,3,LAR,GB,-3.5,37.5,Lambeau Field,False,,,,
11/5/2023,2023,9,False,HOU,39,37,TB,HOU,-2.5,40,NRG Stadium,False,72.0,0.0,,indoor
11/5/2023,2023,9,False,KC,21,14,MIA,KC,-1.0,51,Frankfurt Stadium,True,,,,
11/5/2023,2023,9,False,LV,30,6,NYG,LVR,-1.5,38.5,Allegiant Stadium,False,72.0,0.0,,indoor
11/5/2023,2023,9,False,NE,17,20,WAS,NE,-3.0,40.5,Gillette Stadium,False,,,,
11/5/2023,2023,9,False,NO,24,17,CHI,NO,-9.0,42,Caesars Superdome,False,72.0,0.0,,indoor
11/5/2023,2023,9,False,PHI,28,23,DAL,PHI,-3.0,46.5,Lincoln Financial Field,False,,,,
11/6/2023,2023,9,False,NYJ,6,27,LAC,LAC,-3.0,41,MetLife Stadium,False,,,,
11/9/2023,2023,10,False,CHI,16,13,CAR,CHI,-3.5,38,Soldier Field,False,,,,
11/12/2023,2023,10,False,ARI,25,23,ATL,ATL,-2.0,43.5,State Farm Stadium,False,72.0,0.0,,indoor
11/12/2023,2023,10,False,BAL,31,33,CLE,BAL,-6.0,38,M&T Bank Stadium,False,,,,
11/12/2023,2023,10,False,CIN,27,30,HOU,CIN,-5.5,45.5,Paycor Stadium,False,,,,
11/12/2023,2023,10,False,DAL,49,17,NYG,DAL,-17.5,39,AT&T Stadium,False,72.0,0.0,,indoor
11/12/2023,2023,10,False,JAX,3,34,SF,SF,-3.0,44.5,TIAA Bank Field,False,,,,
11/12/2023,2023,10,False,LV,16,12,NYJ,NYJ,-1.0,35.5,Allegiant Stadium,False,72.0,0.0,,indoor
11/12/2023,2023,10,False,LAC,38,41,DET,DET,-2.5,48.5,SoFi Stadium,False,72.0,0.0,,indoor
11/12/2023,2023,10,False,MIN,27,19,NO,NO,-3.0,40.5,U.S. Bank Stadium,False,72.0,0.0,,indoor
11/12/2023,2023,10,False,NE,6,10,IND,IND,-1.5,42.5,Frankfurt Stadium,True,,,,
11/12/2023,2023,10,False,PIT,23,19,GB,PIT,-3.0,38.5,Acrisure Stadium,False,,,,
11/12/2023,2023,10,False,SEA,29,26,WAS,SEA,-6.0,44,Lumen Field,False,,,,
11/12/2023,2023,10,False,TB,20,6,TEN,TB,-2.5,39,Raymond James Stadium,False,,,,
11/13/2023,2023,10,False,BUF,22,24,DEN,BUF,-7.5,47.5,Highmark Stadium,False,,,,
11/16/2023,2023,11,False,BAL,34,20,CIN,BAL,-4.0,46.5,M&T Bank Stadium,False,,,,
11/19/2023,2023,11,False,BUF,32,6,NYJ,BUF,-8.5,39,Highmark Stadium,False,,,,
11/19/2023,2023,11,False,CAR,10,33,DAL,DAL,-11.0,43,Bank of America Stadium,False,,,,
11/19/2023,2023,11,False,CLE,13,10,PIT,CLE,-2.0,34.5,FirstEnergy Stadium,False,,,,
11/19/2023,2023,11,False,DEN,21,20,MIN,DEN,-2.5,43,Empower Field at Mile High,False,,,,
